4581
28,807.45	28,924.28	28,924.28	28,690.37
28,920.87	28,760.27	28,941.09	28,734.09
28,503.30	28,265.85	28,512.27	28,240.78
28,228.42	28,409.14	28,533.76	28,201.09
28,779.45	28,965.42	29,007.07	28,772.45
29,037.60	29,003.25	29,122.81	28,938.39
28,961.60	28,823.16	29,025.79	28,734.81
28,959.59	28,855.11	29,241.80	28,760.67
28,812.17	28,716.60	28,860.20	28,663.71
28,633.18	28,719.71	28,917.49	28,571.13
28,757.44	28,833.16	29,014.19	28,701.47
28,772.06	28,971.23	28,971.23	28,700.01
28,959.30	28,975.52	29,009.98	28,763.46
28,816.30	28,478.96	28,816.30	28,430.20
28,629.92	28,450.00	28,759.35	28,364.85
28,514.05	28,404.68	28,599.77	28,357.30
28,228.13	28,440.49	28,488.97	28,208.87
28,347.01	28,186.75	28,412.08	28,186.75
27,900.84	28,241.44	28,256.69	27,845.87
28,432.05	28,396.40	28,476.65	28,275.18
28,497.59	28,184.87	28,533.36	28,160.46
28,171.33	28,093.31	28,219.59	27,983.48
28,143.84	27,927.45	28,143.84	27,847.85
27,946.32	27,708.13	28,008.82	27,534.20
27,990.21	27,985.42	28,005.15	27,847.43
27,930.74	28,193.28	28,193.28	27,802.50
27,942.47	27,842.05	28,010.90	27,773.98
27,642.85	27,571.41	27,642.85	27,369.75
27,531.68	27,397.54	27,575.37	27,328.17
27,576.96	27,695.81	27,790.22	27,462.37
27,569.19	27,282.88	27,569.19	27,217.75
27,120.98	27,075.37	27,120.98	26,889.79
27,008.20	26,879.91	27,131.22	26,879.91
27,005.45	27,189.40	27,223.70	26,854.66
27,196.54	27,134.27	27,323.61	27,084.30
27,090.81	26,993.44	27,116.65	26,915.08
26,755.63	26,953.21	27,012.19	26,703.31
26,902.10	26,702.93	26,903.78	26,567.52
26,830.29	26,518.62	26,838.55	26,427.45
26,298.33	26,559.68	26,575.33	26,195.78
26,667.27	26,692.02	26,692.02	26,494.86
26,521.43	26,391.78	26,588.21	26,212.34
26,462.32	26,237.29	26,597.07	26,192.65
25,875.45	25,852.50	25,960.89	25,688.50
25,835.70	26,015.84	26,043.64	25,753.46
25,626.03	24,946.12	25,626.03	24,924.73
25,064.36	25,077.68	25,262.21	24,896.87
25,130.35	25,824.44	25,824.44	25,055.27
25,845.70	25,732.52	25,916.23	25,682.66
25,504.20	25,502.34	25,600.25	25,416.36
25,478.88	25,818.81	25,920.63	25,446.80
25,651.38	25,515.40	25,651.38	25,421.43
25,753.42	25,512.30	25,805.61	25,313.75
25,623.53	25,723.53	25,859.82	25,416.88
25,865.39	25,860.68	25,925.99	25,784.09
25,814.25	25,903.98	26,152.88	25,713.50
26,087.98	26,178.04	26,186.30	26,002.30
26,094.79	26,219.00	26,219.00	26,061.47
26,524.35	26,417.89	26,581.93	26,314.77
26,186.71	26,054.01	26,238.73	26,013.36
25,771.67	25,623.40	25,861.73	25,623.40
25,752.38	25,794.95	25,845.34	25,570.89
26,063.76	26,249.81	26,280.66	26,055.78
26,156.38	26,349.42	26,381.12	26,016.09
26,819.68	26,745.69	26,914.87	26,745.69
27,260.44	27,119.19	27,260.44	26,984.71
27,182.04	27,185.66	27,259.43	27,006.83
26,506.75	26,506.09	26,683.25	26,396.62
26,451.03	26,904.21	26,923.33	26,399.81
26,682.56	26,406.68	26,705.30	26,332.66
26,331.96	26,345.37	26,417.84	26,158.97
26,376.18	26,099.35	26,413.76	26,031.90
25,927.68	25,950.07	25,983.25	25,807.26
26,019.41	26,139.39	26,139.39	25,873.38
25,971.47	25,496.85	25,998.28	25,494.51
25,840.34	26,043.51	26,132.29	25,776.22
26,372.00	26,278.87	26,397.39	26,146.39
26,183.53	26,041.56	26,197.31	25,850.04
26,103.34	25,862.18	26,127.14	25,611.72
25,654.43	25,874.36	25,874.36	25,489.86
25,792.87	25,092.30	25,792.87	25,092.30
25,633.18	25,576.28	25,765.96	25,505.33
25,601.92	25,925.09	25,925.09	25,475.32
26,227.72	26,491.27	26,491.27	26,141.25
26,147.69	26,125.09	26,530.87	25,920.72
26,120.96	26,062.24	26,159.83	25,826.69
25,934.39	26,050.34	26,146.81	25,747.52
26,486.35	25,980.44	26,486.35	25,909.71
25,416.00	25,228.75	25,535.12	25,190.90
24,979.69	24,752.83	24,979.69	24,700.11
24,585.53	24,765.12	24,939.18	24,540.63
24,812.04	24,955.79	24,955.79	24,594.74
24,717.63	25,031.49	25,062.20	24,589.04
24,994.46	24,766.72	24,994.46	24,653.79
25,249.78	25,401.17	25,653.36	25,194.29
25,346.55	26,015.49	26,015.49	25,315.76
26,153.15	25,668.33	26,234.86	25,668.33
25,561.40	25,172.03	25,743.45	25,090.30
25,454.55	25,674.66	25,674.66	25,261.72
25,462.26	25,586.16	25,712.13	25,266.54
25,445.06	25,683.59	25,683.59	25,399.54
25,801.49	25,401.41	25,835.76	25,286.86
25,266.37	25,392.90	25,437.85	25,125.22
26,193.07	26,281.28	26,499.84	26,193.07
26,172.91	26,194.17	26,366.60	26,067.51
26,202.57	26,717.60	26,717.60	26,187.83
26,572.57	26,503.75	26,639.64	26,373.46
26,623.87	27,029.40	27,029.40	26,551.44
27,091.26	26,840.20	27,270.16	26,840.20
27,126.38	27,716.16	27,716.16	27,073.08
27,788.52	27,879.06	27,927.95	27,672.83
27,715.67	27,912.51	27,928.29	27,638.54
27,816.87	27,606.81	28,031.81	27,589.37
27,499.39	27,783.85	27,783.85	27,425.01
27,953.58	27,712.35	27,965.96	27,536.27
27,477.67	27,605.72	27,628.19	27,327.23
27,407.37	27,170.02	27,488.35	27,085.79
27,084.66	26,846.33	27,156.55	26,648.99
26,932.85	27,029.91	27,037.48	26,763.21
27,286.41	27,229.79	27,340.02	27,027.45
27,014.49	26,798.39	27,014.49	26,648.77
26,345.04	26,462.82	26,468.91	26,219.56
26,422.55	26,611.93	26,690.65	26,394.87
26,613.42	26,922.27	26,926.63	26,453.29
26,973.47	26,895.87	27,196.57	26,669.58
26,974.82	27,069.21	27,268.39	26,818.82
27,243.85	27,789.02	27,861.99	27,208.34
27,973.34	27,619.18	27,984.89	27,563.79
27,712.54	27,809.45	27,822.19	27,577.04
27,888.55	27,798.21	27,962.03	27,720.32
28,164.05	28,533.93	28,533.93	28,121.40
28,416.44	28,362.84	28,485.83	28,272.13
28,351.62	28,530.89	28,579.64	28,234.53
28,271.27	28,016.66	28,289.06	27,956.04
27,671.87	27,565.98	27,830.91	27,532.06
27,790.46	28,005.33	28,051.65	27,659.21
27,927.58	27,836.68	27,954.52	27,579.80
27,752.79	27,670.54	27,771.30	27,526.30
27,598.02	27,273.78	27,609.80	27,209.22
27,213.41	27,388.57	27,450.84	27,101.10
27,100.06	26,871.11	27,405.25	26,871.11
27,323.59	27,724.72	27,727.27	27,249.08
27,752.93	27,938.32	27,946.55	27,522.82
27,936.57	27,956.78	28,085.17	27,823.21
28,366.62	28,614.73	28,665.90	28,296.99
28,607.30	28,260.50	28,728.17	28,192.81
28,359.14	28,473.48	28,473.48	28,224.46
28,248.88	27,889.44	28,266.68	27,843.16
27,819.56	27,885.51	28,074.53	27,730.42
27,676.32	27,751.60	27,786.15	27,604.56
27,714.56	28,159.01	28,218.28	27,578.09
28,340.74	28,756.72	28,772.80	28,219.97
28,583.01	28,663.14	28,682.31	28,538.03
28,733.13	28,631.05	28,839.24	28,539.56
28,804.28	28,734.73	28,816.69	28,572.79
28,781.14	29,083.40	29,083.40	28,625.08
28,920.90	28,906.97	28,964.79	28,764.35
28,662.57	28,282.30	28,718.00	28,282.30
28,256.12	28,298.61	28,391.58	28,091.06
28,224.48	28,054.76	28,294.74	27,745.85
28,010.86	28,251.16	28,329.98	27,998.36
28,117.42	28,352.11	28,386.38	28,045.47
28,181.68	28,451.50	28,460.87	28,137.95
28,539.66	28,580.96	28,699.21	28,327.00
28,525.44	28,689.18	28,715.36	28,500.51
28,480.83	28,260.09	28,614.53	28,217.31
28,311.69	28,013.72	28,365.72	28,013.72
28,682.25	28,900.71	28,981.93	28,682.25
28,688.50	28,606.16	28,821.54	28,518.52
28,315.62	28,254.37	28,554.21	27,925.33
28,182.09	28,101.85	28,320.90	27,830.75
28,241.67	28,546.32	28,642.34	28,141.28
28,545.57	28,617.00	28,617.00	27,990.45
28,955.11	28,463.85	28,962.29	28,463.85
28,497.32	28,368.01	28,567.29	28,169.10
28,356.26	28,957.64	28,988.83	28,342.82
28,881.40	28,881.18	29,034.23	28,505.09
28,961.39	29,326.12	29,403.36	28,895.40
29,338.70	29,215.54	29,436.84	29,089.39
29,296.05	29,764.05	29,882.27	29,285.71
29,696.17	29,478.46	29,944.30	29,406.20
29,468.15	29,999.01	30,012.04	29,332.28
30,309.49	30,411.07	30,519.29	30,259.11
30,440.17	30,684.07	30,777.96	30,349.96
30,725.15	30,990.37	31,023.73	30,688.26
31,103.06	31,029.85	31,242.86	30,944.97
31,063.70	31,016.52	31,134.03	30,898.57
30,958.21	31,435.26	31,435.26	30,874.10
31,512.63	31,464.63	31,521.13	31,369.28
31,259.10	31,162.02	31,332.42	31,161.37
31,093.45	31,009.47	31,188.93	30,896.11
30,997.98	30,836.77	31,012.92	30,743.18
30,492.91	30,548.78	30,581.12	30,363.49
30,468.56	30,274.18	30,533.58	30,148.43
30,056.79	30,109.37	30,241.23	29,964.34
30,484.58	30,647.26	30,713.32	30,454.18
30,792.26	30,759.84	30,839.30	30,530.47
30,588.04	30,664.27	30,736.97	30,525.74
30,760.41	30,718.66	30,788.97	30,589.38
30,665.64	31,191.87	31,191.87	30,665.64
31,234.35	31,232.79	31,464.10	31,232.79
31,047.91	31,033.97	31,148.06	30,904.68
30,942.15	31,416.71	31,416.71	30,942.15
31,110.20	31,014.72	31,218.08	30,818.78
31,152.03	31,573.18	31,573.18	31,152.03
31,541.08	31,498.36	31,592.56	31,423.57
31,122.06	31,151.80	31,277.39	31,032.44
30,809.22	30,716.97	30,851.30	30,712.93
30,536.14	30,452.16	30,568.76	30,346.62
30,402.81	30,123.77	30,444.22	30,123.77
29,994.26	30,102.06	30,138.33	29,791.87
29,926.50	30,316.98	30,341.46	29,859.30
30,313.37	30,405.48	30,432.07	30,118.65
30,723.88	30,782.21	30,824.77	30,570.81
30,808.45	30,530.40	30,853.13	30,483.91
30,280.67	30,300.83	30,336.00	30,019.12
30,007.68	30,378.15	30,463.42	29,871.20
30,328.15	30,486.86	30,507.19	30,244.16
30,636.24	30,353.83	30,665.10	30,335.29
30,254.40	30,327.03	30,481.86	30,184.45
30,418.33	30,647.94	30,848.47	30,355.79
30,708.44	30,532.95	30,761.47	30,451.00
30,284.25	30,469.95	30,487.17	29,979.40
30,062.75	30,354.89	30,477.79	30,012.70
30,315.59	30,849.72	30,849.72	30,190.75
30,808.38	31,076.76	31,076.76	30,707.77
30,831.28	31,094.11	31,094.11	30,637.14
30,897.71	30,761.23	31,021.12	30,723.07
30,728.74	30,205.09	30,806.86	30,163.09
30,229.58	30,104.32	30,514.80	29,909.37
29,844.94	29,750.24	29,980.56	29,608.33
29,518.69	30,244.22	30,329.08	29,518.69
30,180.10	29,927.88	30,269.28	29,755.36
30,093.38	30,154.18	30,252.95	29,819.63
30,022.53	30,510.38	30,637.21	30,022.53
30,790.83	30,985.75	30,985.75	30,738.76
30,548.77	30,267.07	30,548.77	29,995.16
30,309.29	29,930.23	30,320.31	29,930.23
31,071.05	31,575.93	31,686.67	31,018.44
31,414.52	31,811.98	31,978.14	31,381.54
31,549.93	31,315.42	31,576.05	31,183.40
31,513.76	31,370.47	31,656.30	31,244.62
31,501.97	31,363.03	31,564.78	31,337.45
31,541.10	31,181.15	31,583.38	31,121.66
31,435.01	31,321.79	31,453.48	31,141.85
31,601.45	31,570.20	31,709.99	31,461.47
31,594.33	31,536.30	31,607.58	31,342.48
30,996.21	30,858.27	30,996.21	30,840.80
30,654.52	30,523.68	30,724.03	30,428.61
30,196.92	30,323.77	30,673.08	30,117.40
30,510.73	30,380.96	30,620.06	30,129.80
29,886.39	30,524.26	30,679.47	29,852.42
30,583.45	30,611.10	30,670.94	30,477.95
31,044.25	30,476.99	31,081.68	30,453.82
30,844.72	31,037.41	31,061.76	30,703.90
31,268.66	31,790.85	31,798.98	31,141.52
31,498.60	31,528.29	31,567.46	31,273.95
31,267.17	31,289.08	31,386.81	31,149.32
30,965.68	31,084.45	31,195.27	30,930.10
31,431.89	31,050.52	31,477.85	30,885.95
30,873.63	31,165.29	31,339.69	30,720.48
31,115.43	30,958.71	31,145.10	30,816.65
30,515.60	30,024.47	30,637.23	29,968.54
29,839.53	29,850.15	30,169.00	29,783.10
29,459.63	29,713.08	29,801.52	29,459.63
29,507.42	29,679.21	29,679.21	29,129.26
30,451.27	30,555.80	30,739.11	30,251.32
30,323.20	31,378.35	31,472.47	30,292.15
30,595.42	31,028.68	31,286.03	30,577.83
32,245.22	31,715.56	32,394.87	31,712.02
32,601.78	32,569.01	32,778.51	32,321.42
32,642.09	32,950.30	33,048.04	32,642.09
32,887.27	32,435.76	32,933.98	32,330.39
32,607.29	32,751.72	32,976.75	32,501.35
32,966.89	33,335.48	33,484.08	32,897.04
33,154.12	32,836.28	33,223.58	32,794.13
32,654.45	32,979.38	32,998.05	32,650.22
32,958.69	32,907.23	33,018.71	32,728.51
32,930.70	32,606.14	32,930.70	32,554.23
32,393.41	32,276.96	32,417.23	32,046.84
32,254.89	32,142.16	32,254.89	31,986.00
32,121.94	32,148.45	32,233.81	31,869.70
31,983.41	31,825.52	31,983.41	31,642.27
31,904.75	31,423.62	31,904.75	31,423.62
31,338.87	31,702.56	31,733.18	31,265.25
31,412.54	31,298.05	31,412.54	31,198.36
31,120.39	31,066.21	31,133.18	30,950.07
31,073.72	31,009.24	31,267.57	30,928.58
31,011.41	30,933.51	31,056.70	30,852.43
30,899.53	30,895.09	30,929.15	30,732.54
30,814.64	30,893.86	30,911.01	30,638.53
30,736.48	30,691.71	30,796.93	30,560.43
30,560.95	30,658.73	30,724.32	30,456.76
30,515.31	30,028.29	30,515.31	30,028.29
29,919.15	29,914.05	29,997.96	29,849.31
29,863.71	29,684.79	29,873.10	29,661.06
29,597.66	29,632.97	29,693.82	29,516.51
29,578.01	29,505.05	29,578.01	29,413.86
29,367.06	29,209.64	29,431.81	29,145.13
29,234.09	29,199.29	29,326.52	29,159.28
29,253.66	29,193.74	29,339.11	29,144.17
29,050.41	28,923.53	29,143.33	28,821.19
28,848.11	29,000.11	29,017.66	28,738.84
29,166.38	29,335.76	29,367.51	29,047.61
29,222.10	28,856.78	29,276.67	28,707.60
28,793.88	28,972.74	29,066.77	28,745.73
28,965.29	28,645.41	28,998.51	28,645.41
28,639.85	28,400.01	28,705.76	28,344.39
28,303.19	28,366.14	28,478.34	28,134.93
28,224.80	28,850.36	28,929.21	28,204.53
28,842.80	28,898.58	29,124.24	28,838.12
29,138.28	28,951.19	29,343.78	28,803.19
29,074.24	29,261.31	29,345.97	29,028.76
29,177.35	29,340.27	29,353.51	29,127.30
29,623.83	29,813.94	29,831.19	29,563.39
29,680.85	29,608.64	29,687.45	29,334.59
29,686.19	29,857.65	29,859.11	29,610.96
29,866.32	29,788.18	29,918.92	29,696.59
29,707.94	30,033.18	30,169.99	29,593.79
30,003.49	30,087.19	30,199.69	29,911.07
29,818.07	29,369.69	29,818.07	29,343.48
29,260.31	29,227.08	29,299.87	29,089.58
29,199.04	29,214.36	29,341.92	29,158.35
29,018.76	28,963.77	29,095.49	28,877.76
28,851.69	29,026.11	29,106.49	28,851.69
29,152.12	29,272.10	29,320.03	29,143.63
29,182.18	29,058.23	29,258.50	29,058.23
29,120.92	29,060.13	29,237.85	29,036.45
29,136.57	28,987.79	29,192.51	28,960.05
28,907.60	28,950.50	29,123.44	28,885.07
28,994.34	28,715.40	29,017.40	28,715.07
28,596.80	28,616.35	28,650.79	28,137.77
28,603.61	28,603.51	28,661.29	28,542.66
28,518.64	28,604.95	28,643.58	28,492.20
28,594.06	28,387.55	28,606.59	28,329.50
28,245.54	28,247.00	28,354.11	28,183.79
28,336.19	28,585.15	28,650.82	28,336.19
28,438.85	28,332.91	28,494.52	28,305.73
28,202.38	28,165.61	28,316.20	28,102.75
28,302.89	28,238.85	28,387.21	28,198.56
28,154.97	28,232.62	28,356.10	28,098.83
28,305.88	28,557.80	28,557.80	28,253.32
28,487.24	28,360.02	28,519.76	28,313.70
28,159.09	28,783.85	28,798.78	28,094.54
28,711.76	28,636.20	28,729.34	28,629.73
28,697.49	28,777.18	28,777.18	28,641.95
28,692.80	28,661.98	28,792.06	28,620.38
28,476.43	28,423.65	28,492.39	28,369.87
28,459.03	28,431.05	28,528.71	28,343.32
28,389.57	28,622.01	28,625.66	28,330.73
28,490.83	28,334.92	28,503.84	28,260.20
28,326.59	28,440.17	28,488.35	28,282.01
28,458.04	28,626.41	28,626.41	28,377.85
28,379.18	28,311.27	28,521.77	28,311.27
28,173.21	27,884.21	28,194.16	27,737.38
27,554.30	27,492.13	27,581.13	27,383.16
27,421.60	27,661.27	27,665.16	27,421.60
27,642.43	27,503.05	27,673.40	27,503.05
27,513.01	27,308.61	27,567.88	27,300.37
27,500.34	27,851.54	27,851.54	27,476.27
27,880.53	27,949.83	27,960.92	27,845.52
28,110.33	28,091.24	28,184.37	28,046.94
28,127.80	28,099.29	28,149.36	28,013.11
28,051.41	28,200.54	28,248.12	28,032.17
28,159.77	27,971.37	28,160.39	27,917.18
27,807.59	27,736.60	27,893.58	27,514.04
27,777.20	27,788.84	27,895.07	27,699.09
27,894.08	27,984.27	27,984.27	27,751.28
27,972.24	28,068.70	28,071.54	27,883.83
27,955.13	27,877.69	27,976.98	27,859.00
27,668.47	27,571.59	27,708.09	27,569.13
27,522.92	27,817.87	27,817.87	27,492.82
27,613.76	27,671.56	27,684.26	27,421.79
27,741.35	27,797.44	27,871.76	27,685.30
27,740.26	27,881.71	27,884.46	27,662.29
27,953.16	28,015.22	28,116.70	27,915.44
27,970.30	27,934.45	27,994.06	27,861.48
28,094.61	27,957.74	28,127.90	27,912.82
27,765.01	27,744.58	27,839.83	27,638.73
27,863.29	27,905.59	28,071.59	27,806.05
27,848.16	27,539.11	27,878.37	27,480.11
27,518.60	27,642.23	27,642.23	27,485.87
27,506.00	27,555.00	27,558.00	27,462.00
27,401.67	27,322.20	27,509.06	27,316.08
27,154.68	27,100.63	27,221.31	27,086.43
27,047.57	26,999.60	27,236.32	26,951.92
27,344.22	27,610.29	27,624.52	27,302.48
27,409.07	27,238.81	27,422.30	27,238.81
27,174.96	27,371.25	27,438.42	27,174.96
27,250.23	27,091.77	27,268.23	27,032.40
26,883.51	27,000.43	27,184.21	26,863.71
27,444.00	27,791.36	27,791.36	27,267.03
27,757.09	27,760.08	27,876.12	27,602.66
27,854.91	27,684.60	27,867.56	27,626.19
27,690.36	27,665.71	27,731.92	27,629.20
27,562.68	27,564.71	27,615.03	27,508.11
27,531.01	27,533.51	27,601.05	27,399.58
27,607.38	27,645.28	27,747.35	27,570.50
27,540.23	27,326.04	27,558.00	27,326.04
27,323.99	27,048.45	27,324.38	27,045.41
26,979.39	27,007.97	27,047.88	26,928.44
27,131.17	27,002.70	27,169.15	26,962.03
26,941.02	26,960.81	27,007.27	26,786.63
26,852.05	26,847.58	26,889.70	26,799.77
26,846.83	26,720.04	26,882.00	26,674.50
26,706.09	26,777.44	26,778.42	26,663.25
26,740.21	26,770.48	26,794.18	26,632.98
26,672.16	26,561.81	26,682.64	26,541.56
26,524.94	26,489.52	26,540.17	26,381.14
26,470.58	26,572.92	26,618.66	26,353.83
26,389.23	26,416.68	26,416.68	26,295.99
26,346.17	26,340.29	26,383.76	26,255.31
26,043.64	25,991.35	26,147.30	25,991.35
25,877.64	25,605.19	25,941.47	25,596.21
25,500.06	25,392.03	25,622.75	25,331.95
25,340.85	25,377.21	25,409.90	25,315.91
25,465.22	25,574.57	25,599.70	25,436.83
25,521.97	25,354.38	25,559.18	25,199.86
25,389.01	25,782.85	25,838.27	25,251.72
25,784.17	25,654.77	25,821.39	25,654.77
25,764.58	25,679.64	25,816.25	25,661.43
25,965.42	25,872.93	25,965.42	25,814.80
25,683.50	25,735.21	25,821.36	25,625.71
25,839.99	25,911.20	25,929.61	25,780.69
25,871.89	25,727.93	25,875.48	25,720.38
25,670.05	25,724.28	25,770.37	25,648.77
25,674.53	25,597.46	25,867.94	25,597.46
25,694.58	25,752.27	25,846.52	25,575.98
25,843.04	26,028.43	26,043.10	25,833.93
25,924.55	25,736.20	25,939.72	25,735.07
25,626.49	25,601.81	25,719.97	25,557.80
25,565.34	25,772.28	25,772.28	25,565.34
25,875.90	25,915.46	25,915.46	25,713.02
25,852.10	25,826.52	25,883.22	25,722.63
25,708.04	25,925.45	25,957.78	25,689.23
26,030.29	26,090.33	26,090.33	25,922.68
26,063.06	25,974.00	26,069.98	25,923.21
25,974.16	26,025.21	26,073.44	25,898.82
25,997.14	25,819.53	26,019.01	25,805.02
25,862.99	25,976.36	25,998.66	25,801.84
25,924.05	25,926.06	25,973.00	25,851.85
25,809.22	25,736.35	25,834.75	25,614.61
25,660.65	25,706.45	25,817.95	25,650.06
25,701.63	25,672.40	25,744.72	25,579.15
25,639.27	25,670.98	25,724.40	25,588.70
25,630.78	25,511.46	25,680.67	25,491.78
25,428.50	25,382.26	25,428.50	25,296.66
25,403.15	25,415.57	25,486.98	25,307.27
25,391.34	25,318.29	25,450.04	25,201.34
25,174.87	25,171.66	25,266.22	25,124.06
25,136.52	25,034.19	25,263.81	25,025.05
25,293.63	25,355.76	25,374.95	25,245.44
25,335.94	25,413.35	25,413.35	25,228.46
25,371.59	25,233.31	25,385.72	25,213.47
25,156.34	25,126.48	25,211.28	25,087.32
25,125.55	25,101.53	25,203.54	25,024.76
25,015.42	24,931.82	25,164.97	24,931.82
24,889.03	24,656.95	24,889.83	24,548.97
24,577.91	24,604.29	24,624.21	24,476.20
24,476.35	24,625.35	24,634.28	24,358.72
24,683.88	24,680.45	24,683.88	24,530.93
24,696.13	24,773.80	24,773.80	24,577.33
24,615.13	24,691.29	24,697.03	24,563.77
24,698.48	24,663.10	24,717.44	24,455.12
24,578.43	24,563.25	24,637.85	24,515.23
24,455.94	24,204.78	24,455.94	24,201.91
24,139.48	24,185.76	24,206.44	23,958.18
24,042.02	24,143.04	24,190.14	23,991.87
24,056.98	23,851.02	24,058.87	23,827.07
23,825.88	23,875.98	23,893.14	23,723.87
23,924.54	24,268.17	24,276.31	23,892.59
24,261.66	24,173.42	24,378.38	24,158.16
24,313.50	24,068.91	24,313.50	23,994.13
24,088.46	24,280.87	24,318.15	24,007.85
24,262.18	24,302.01	24,314.66	24,215.54
24,267.30	24,247.01	24,268.39	23,982.40
24,273.72	24,310.41	24,381.63	24,210.69
24,400.80	24,370.95	24,400.80	24,166.01
24,261.48	24,236.56	24,261.48	24,162.55
24,111.59	24,305.53	24,329.98	24,105.38
24,301.09	24,429.12	24,431.12	24,250.40
24,392.05	24,470.66	24,470.66	24,330.70
24,345.87	24,329.17	24,360.00	24,274.52
24,193.70	24,235.69	24,434.90	24,138.78
24,358.27	24,396.41	24,420.77	24,263.17
24,327.70	24,381.04	24,466.73	24,271.26
24,320.41	24,336.33	24,380.42	24,207.10
24,593.12	24,565.73	24,656.65	24,500.35
24,501.99	24,312.57	24,501.99	24,312.57
24,309.93	24,376.13	24,385.81	24,237.97
24,288.28	24,101.98	24,288.28	24,003.75
23,792.85	23,705.07	23,842.81	23,645.51
23,827.95	23,871.00	23,918.12	23,768.34
23,829.67	23,643.30	23,877.59	23,567.93
23,568.67	23,534.98	23,603.77	23,438.86
23,501.56	23,667.77	23,673.58	23,456.06
23,782.27	23,627.28	23,816.23	23,563.14
23,681.07	23,630.35	23,728.00	23,585.77
23,596.28	23,600.49	23,691.05	23,574.28
23,552.72	23,618.36	23,635.24	23,511.60
23,728.07	24,044.48	24,080.87	23,694.33
23,776.49	23,849.22	23,857.28	23,730.05
23,740.73	23,952.64	24,007.81	23,740.73
23,925.05	23,941.81	24,067.68	23,822.88
23,965.70	24,115.61	24,121.91	23,958.13
24,114.86	24,122.18	24,216.53	24,046.91
24,201.96	24,059.09	24,201.96	23,999.55
23,963.63	24,174.11	24,213.64	23,909.15
24,146.08	24,066.00	24,202.34	24,022.15
24,033.74	24,077.87	24,106.34	23,944.68
24,107.70	24,139.31	24,161.39	23,969.57
23,994.87	23,771.95	24,067.62	23,771.95
23,703.01	23,695.29	23,735.11	23,614.47
23,710.98	23,664.53	23,751.92	23,615.39
23,574.98	23,645.90	23,718.47	23,573.85
23,525.14	23,533.52	23,644.63	23,489.65
23,485.13	23,284.76	23,520.77	23,160.99
23,331.57	23,287.89	23,403.60	23,256.69
23,348.24	23,239.29	23,348.24	23,149.70
23,129.21	23,216.97	23,226.92	22,997.46
23,184.52	23,309.46	23,439.02	23,131.37
23,318.39	23,211.88	23,318.39	23,082.62
23,360.78	23,339.15	23,397.09	23,307.05
23,374.17	23,173.46	23,386.41	23,145.31
23,049.12	23,066.40	23,066.40	22,961.38
22,949.86	22,965.25	22,986.45	22,907.78
22,898.52	22,926.30	23,068.08	22,861.29
22,885.91	22,966.53	22,987.68	22,858.25
23,049.96	23,104.35	23,104.35	22,941.96
23,098.26	22,889.33	23,151.75	22,882.02
22,840.97	22,819.87	22,867.84	22,710.93
